801091147,,,,,,,,,,
Date,Sensor1 (S1),Sensor2 (S2),Level (AI_1),Level (AI_2),Level (AI_4),Level (AI_5),FlowMeter Total (DI_1),FlowMeter Total (DI_2),FlowMeter Total (DI_3),FlowMeter Total (DI_4)
,Blr1 TDS,Blr 2 TDS,WT-3459,WT-3730,WT-3516,PP-3060M,Blr 1 FW Meter,Blr 2 FW Meter,RO Make Up,Boiler Make Up
,µS,µS,Gallons,Gallons,Gallons,Gallons,Gallons,Gallons,Gallons,Gallons
11/20/2011 9:18,926.12,929.48,107,134,112,125,123385296,94995968,13457077,10059307
11/20/2011 9:28,926.12,948.94,107,134,112,125,123386168,94996688,13457077,10059366
11/20/2011 9:38,926.12,948.94,107,134,112,125,123387048,94997408,13457077,10059433
11/20/2011 9:48,926.12,948.94,107,134,112,124,123387904,94998128,13457077,10059476
11/20/2011 9:58,926.12,948.94,107,134,112,124,123388776,94998848,13457077,10059522
11/20/2011 10:08,926.12,948.94,107,134,112,124,123389624,94999544,13457077,10059585
11/20/2011 10:18,926.12,948.94,107,134,112,124,123390496,95000280,13457077,10059629
11/20/2011 10:28,926.12,948.94,107,134,112,124,123391368,95001024,13457077,10059667
11/20/2011 10:38,1015.35,948.94,107,135,112,124,123392280,95001792,13457077,10059722
11/20/2011 10:48,940.55,948.94,107,134,112,124,123393232,95002568,13457077,10059803
11/20/2011 10:58,940.55,948.94,107,134,112,124,123394136,95003344,13457077,10059889
11/20/2011 11:08,940.55,948.94,107,134,112,124,123395016,95004104,13457077,10059960
11/20/2011 11:18,940.55,948.94,106,134,112,124,123395904,95004832,13457077,10060026
11/20/2011 11:28,940.55,955.95,106,134,112,124,123396776,95005608,13457077,10060147
11/20/2011 11:38,940.55,941.33,106,134,112,124,123397648,95006376,13457077,10060309
11/20/2011 11:48,940.55,941.33,106,134,112,124,123398504,95007096,13457077,10060348
11/20/2011 11:58,940.55,941.33,106,134,112,124,123399376,95007824,13457077,10060401
11/20/2011 12:08,940.55,941.33,106,134,112,124,123400232,95008552,13457077,10060471
11/20/2011 12:18,940.55,941.33,106,134,112,125,123401096,95009280,13457077,10060533
11/20/2011 12:28,940.55,941.33,106,134,112,124,123401944,95009992,13457077,10060577
11/20/2011 12:38,940.55,941.33,106,134,112,124,123402784,95010680,13457077,10060656
11/20/2011 12:48,1209.13,941.33,106,134,112,124,123403640,95011376,13457077,10060700
11/20/2011 12:58,481.33,941.33,106,134,112,124,123404544,95012080,13457077,10060835
11/20/2011 13:08,476.51,941.33,107,134,112,125,123405456,95012776,13457077,10060976
11/20/2011 13:18,946.41,941.33,107,134,112,124,123406352,95013472,13457077,10061103
11/20/2011 13:28,946.41,941.33,107,134,112,125,123407216,95014160,13457077,10061156
11/20/2011 13:38,946.41,1029.5,107,134,112,124,123408056,95014848,13457077,10061223
11/20/2011 13:48,946.41,949.52,106,134,112,124,123408896,95015600,13457077,10061347
11/20/2011 13:58,946.41,949.52,106,134,112,124,123409744,95016296,13457077,10061426
11/20/2011 14:08,946.41,949.52,106,134,112,124,123410608,95017008,13457077,10061464
11/20/2011 14:18,946.41,949.52,106,134,112,124,123411472,95017728,13457077,10061502
11/20/2011 14:28,946.41,949.52,106,134,112,124,123412336,95018432,13457100,10061539
11/20/2011 14:38,946.41,949.52,106,134,112,124,123413200,95019144,13457466,10061579
11/20/2011 14:48,946.41,949.52,106,134,112,124,123414080,95019888,13457817,10061632
11/20/2011 14:58,946.41,949.52,107,134,112,124,123414936,95020600,13458162,10061734
11/20/2011 15:08,946.41,949.52,107,134,112,124,123415792,95021304,13458506,10061782
11/20/2011 15:18,497.37,949.52,107,134,112,124,123416672,95022008,13458850,10061854
11/20/2011 15:28,487.86,949.52,107,134,112,124,123417600,95022736,13459193,10061962
11/20/2011 15:38,480.93,949.52,107,134,112,124,123418520,95023448,13459549,10062085
11/20/2011 15:48,945.61,1200.26,107,134,112,124,123419424,95024152,13459924,10062244
11/20/2011 15:58,945.61,970.81,107,134,112,124,123420296,95024920,13460295,10062352
11/20/2011 16:08,1030.24,956.31,107,134,112,124,123421176,95025704,13460671,10062531
11/20/2011 16:18,820.68,949.18,107,134,112,124,123422040,95026448,13461045,10062692
11/20/2011 16:28,820.68,949.18,107,134,112,125,123422888,95027136,13461412,10062730
11/20/2011 16:38,820.68,949.18,107,134,112,124,123423768,95027856,13461666,10062768
11/20/2011 16:48,820.68,949.18,106,134,112,124,123424624,95028544,13462006,10062805
11/20/2011 16:58,820.68,949.18,107,134,112,124,123425496,95029248,13462347,10062847
11/20/2011 17:08,820.68,949.18,107,134,112,124,123426376,95029976,13462635,10062859
11/20/2011 17:18,820.68,949.18,107,134,112,124,123427264,95030712,13462831,10062859
11/20/2011 17:28,820.68,949.18,106,134,112,124,123428168,95031472,13463027,10062871
11/20/2011 17:38,820.68,949.18,107,134,112,124,123429072,95032232,13463224,10062958
11/20/2011 17:48,820.68,949.18,106,134,111,124,123429960,95032984,13463438,10063015
11/20/2011 17:58,820.68,949.18,107,134,111,124,123430840,95033712,13463652,10063062
11/20/2011 18:08,820.68,949.18,107,134,112,125,123431720,95034440,13463656,10063103
11/20/2011 18:18,841.59,974.49,107,134,111,124,123432624,95035192,13463656,10063256
11/20/2011 18:28,841.59,950.77,107,134,111,124,123433496,95035976,13463656,10063421
11/20/2011 18:38,841.59,949.33,107,134,112,124,123434376,95036728,13463656,10063487
11/20/2011 18:48,841.59,949.33,106,134,112,124,123435264,95037472,13463656,10063502
11/20/2011 18:58,841.59,949.33,107,134,112,124,123436128,95038192,13463656,10063536
11/20/2011 19:08,841.59,949.33,107,134,111,124,123437016,95038928,13463656,10063647
11/20/2011 19:18,841.59,949.33,106,134,112,124,123437856,95039592,13463656,10063764
11/20/2011 19:28,841.59,949.33,107,134,112,124,123438688,95040272,13463808,10063801
11/20/2011 19:38,841.59,949.33,106,134,111,124,123439528,95040936,13463972,10063842
11/20/2011 19:48,841.59,949.33,107,134,112,124,123440376,95041624,13464135,10063903
11/20/2011 19:58,841.59,949.33,107,134,111,124,123441232,95042304,13464297,10063942
11/20/2011 20:08,841.59,949.33,107,134,111,124,123442080,95042992,13464477,10063997
11/20/2011 20:18,942.13,949.33,107,134,112,124,123442928,95043688,13464586,10064051
11/20/2011 20:28,942.13,949.33,106,134,111,124,123443792,95044392,13464586,10064095
11/20/2011 20:38,942.13,961.83,107,134,111,125,123444632,95045112,13464586,10064220
11/20/2011 20:48,942.13,947.59,107,134,111,124,123445480,95045848,13464586,10064331
11/20/2011 20:58,942.13,947.59,107,134,112,124,123446328,95046536,13464586,10064382
11/20/2011 21:08,942.13,947.59,107,134,112,124,123447176,95047232,13464586,10064466
11/20/2011 21:18,942.13,947.59,107,134,112,125,123448032,95047928,13464586,10064503
11/20/2011 21:28,942.13,947.59,107,134,112,125,123448904,95048648,13464586,10064540
11/20/2011 21:38,942.13,947.59,107,134,112,124,123449768,95049360,13464586,10064577
11/20/2011 21:48,942.13,947.59,107,134,112,124,123450640,95050080,13464586,10064647
11/20/2011 21:58,942.13,947.59,107,134,111,124,123451504,95050792,13464586,10064685
11/20/2011 22:08,942.13,947.59,107,134,112,124,123452376,95051504,13464586,10064746
11/20/2011 22:18,788.88,947.59,106,134,111,124,123453240,95052216,13464586,10064802
11/20/2011 22:28,904.66,947.59,106,134,112,125,123454120,95052936,13464586,10064869
11/20/2011 22:38,904.66,947.59,107,134,112,124,123454976,95053640,13464586,10064929
11/20/2011 22:48,904.66,1287.94,106,134,111,125,123455848,95054360,13464633,10064980
11/20/2011 22:58,904.66,950.48,107,134,111,124,123456712,95055120,13464818,10065122
11/20/2011 23:08,904.66,946.44,106,134,111,125,123457576,95055880,13465000,10065250
11/20/2011 23:18,904.66,942.84,106,134,111,124,123458432,95056592,13465183,10065336
11/20/2011 23:28,904.66,942.84,107,134,112,124,123459288,95057288,13465366,10065374
11/20/2011 23:38,904.66,942.84,106,134,111,125,123460160,95057984,13465550,10065411
11/20/2011 23:48,904.66,942.84,106,134,111,124,123461024,95058688,13465735,10065466
11/20/2011 23:58,904.66,942.84,106,134,112,125,123461904,95059424,13465921,10065504
11/21/2011 0:08,904.66,942.84,107,134,111,124,123462800,95060168,13466042,10065541
11/21/2011 0:18,904.66,942.84,106,134,111,124,123463704,95060928,13466042,10065578
11/21/2011 0:28,947.15,942.84,107,134,111,124,123464608,95061672,13466042,10065615
11/21/2011 0:38,947.15,942.84,106,134,111,124,123465488,95062408,13466042,10065652
11/21/2011 0:48,947.15,942.84,106,134,112,124,123466360,95063128,13466042,10065784
11/21/2011 0:58,947.15,942.84,106,134,111,124,123467224,95063840,13466042,10065825
11/21/2011 1:08,947.15,942.84,106,134,111,124,123468088,95064560,13466042,10065894
11/21/2011 1:18,947.15,928.56,106,134,111,124,123468944,95065312,13466042,10066008
11/21/2011 1:28,947.15,942.84,106,134,112,124,123469816,95066056,13466046,10066092
11/21/2011 1:38,947.15,942.84,106,134,111,124,123470680,95066776,13466265,10066162
11/21/2011 1:48,947.15,942.84,106,134,112,124,123471528,95067448,13466485,10066226
11/21/2011 1:58,947.15,942.84,106,134,111,124,123472384,95068152,13466702,10066293
11/21/2011 2:08,947.15,942.84,106,134,111,125,123473224,95068832,13466920,10066338
11/21/2011 2:18,947.15,942.84,106,134,111,125,123474080,95069520,13466938,10066392
11/21/2011 2:28,904.29,942.84,106,134,111,124,123474968,95070216,13466938,10066452
11/21/2011 2:38,904.29,942.84,106,134,111,124,123475840,95070920,13466938,10066563
11/21/2011 2:48,904.29,942.84,106,134,111,124,123476680,95071600,13466938,10066611
11/21/2011 2:58,904.29,942.84,106,134,112,124,123477544,95072328,13466938,10066649
11/21/2011 3:08,904.29,942.84,106,134,112,124,123478392,95073032,13466938,10066724
11/21/2011 3:18,904.29,942.84,106,134,112,124,123479240,95073720,13466938,10066761
11/21/2011 3:28,904.29,948.32,106,134,111,124,123480080,95074456,13466938,10066872
11/21/2011 3:38,904.29,948.32,106,134,112,125,123480936,95075160,13466938,10066912
11/21/2011 3:48,904.29,948.32,106,134,112,124,123481784,95075856,13466979,10066983
11/21/2011 3:58,904.29,948.32,106,134,112,124,123482632,95076576,13467165,10067021
11/21/2011 4:08,904.29,948.32,106,134,111,124,123483496,95077304,13467347,10067081
11/21/2011 4:18,904.29,948.32,106,134,112,124,123484360,95078008,13467528,10067125
11/21/2011 4:28,1134.93,948.32,106,134,111,124,123485224,95078736,13467707,10067163
11/21/2011 4:38,884.52,948.32,106,134,111,124,123486112,95079432,13467737,10067283
11/21/2011 4:48,884.52,948.32,106,134,111,124,123486968,95080136,13467737,10067331
11/21/2011 4:58,884.52,948.32,106,134,111,124,123487824,95080816,13467737,10067393
11/21/2011 5:08,884.52,948.32,106,134,111,124,123488680,95081544,13467737,10067434
11/21/2011 5:18,884.52,948.32,106,134,111,125,123489544,95082240,13467737,10067550
11/21/2011 5:28,884.52,978.6,106,134,111,124,123490392,95082928,13467737,10067594
11/21/2011 5:38,884.52,955.18,106,134,111,124,123491248,95083688,13467892,10067697
11/21/2011 5:48,884.52,944.12,106,134,111,124,123492088,95084400,13468057,10067825
11/21/2011 5:58,884.52,944.12,106,134,112,125,123492928,95085096,13468220,10067872
11/21/2011 6:08,884.52,944.12,106,134,112,125,123493752,95085736,13468383,10067914
11/21/2011 6:18,884.52,944.12,106,134,111,124,123494592,95086440,13468436,10067981
11/21/2011 6:28,884.52,944.12,106,134,111,124,123495448,95087128,13468436,10068020
11/21/2011 6:38,920.2,944.12,106,134,111,124,123496296,95087832,13468436,10068058
11/21/2011 6:48,920.2,944.12,106,134,112,124,123497152,95088528,13468436,10068101
11/21/2011 6:58,920.2,944.12,106,134,112,124,123498016,95089224,13468436,10068194
11/21/2011 7:08,920.2,944.12,106,134,111,124,123498848,95089920,13468436,10068232
11/21/2011 7:18,920.2,944.12,106,134,112,124,123499688,95090592,13468436,10068309
11/21/2011 7:28,920.2,944.12,106,134,112,124,123500512,95091248,13468436,10068346
11/21/2011 7:38,920.2,944.12,106,134,111,124,123501336,95091896,13468436,10068403
11/21/2011 7:48,920.2,960.46,106,134,111,124,123502152,95092568,13468436,10068493
11/21/2011 7:58,920.2,945.86,106,134,111,124,123502992,95093272,13468436,10068639
11/21/2011 8:08,920.2,945.86,106,134,112,125,123503816,95093944,13468436,10068678
11/21/2011 8:18,920.2,945.86,106,134,112,124,123504664,95094632,13468436,10068716
11/21/2011 8:28,920.2,945.86,106,134,111,124,123505496,95095312,13468436,10068803
11/21/2011 8:38,969.33,945.86,106,134,112,124,123506320,95095984,13468436,10068851
11/21/2011 8:48,892.3,945.86,106,134,112,124,123507168,95096632,13468436,10068964
11/21/2011 8:58,892.3,945.86,106,134,112,124,123507984,95097304,13468436,10069021
11/21/2011 9:08,892.3,945.86,106,134,112,124,123508816,95097968,13468436,10069069
11/21/2011 9:18,892.3,945.86,107,134,111,124,123509648,95098656,13468436,10069111
11/21/2011 9:28,892.3,945.86,107,134,111,124,123510480,95099320,13468436,10069197
11/21/2011 9:38,892.3,945.86,107,134,112,124,123511312,95099984,13468436,10069241
11/21/2011 9:48,892.3,945.86,106,134,112,124,123512136,95100648,13468436,10069292
11/21/2011 9:58,892.3,981.2,105,134,112,124,123512968,95101320,13468436,10069355
11/21/2011 10:08,892.3,948.91,105,134,111,124,123513784,95101992,13468436,10069458
11/21/2011 10:18,892.3,948.91,105,134,112,124,123514616,95102688,13468436,10069513
11/21/2011 10:28,892.3,948.91,105,134,111,124,123515440,95103352,13468436,10069583
11/21/2011 10:38,892.3,948.91,105,134,111,124,123516288,95104032,13468436,10069621
11/21/2011 10:48,592.79,948.91,105,134,112, Invalid,123517152,95104728,13468436,10069665
11/21/2011 10:58,578.86,948.91,105,134,112,125,123518040,95105392,13468436,10069819
11/21/2011 11:08,578.54,948.91,105,133,111,125,123518928,95106072,13468498,10069962
11/21/2011 11:18,570.66,948.91,105,133,112,124,123519832,95106752,13468710,10070085
11/21/2011 11:28,573.93,948.91,105,133,111,124,123520744,95107472,13468914,10070251
11/21/2011 11:38,562.62,948.91,105,133,112,124,123521656,95108168,13469115,10070434
11/21/2011 11:48,562.56,948.91,105,133,112,124,123522536,95108848,13469314,10070566
11/21/2011 11:58,580.04,948.91,105,133,111,125,123523440,95109536,13469509,10070661
11/21/2011 12:08,547.42,955.58,105,133,111,125,123524312,95110248,13469699,10070880
11/21/2011 12:18,498.27,959.78,105,133,111,124,123525216,95110976,13469891,10071089
11/21/2011 12:28,547.22,960.53,105,133,111,124,123526096,95111704,13470106,10071305
11/21/2011 12:38,548.45,949.85,105,133,112,125,123527000,95112472,13470322,10071550
11/21/2011 12:48,554.24,948.43,105,133,111,124,123527896,95113160,13470538,10071692
11/21/2011 12:58,544.68,948.43,105,133,112,125,123528816,95113856,13470754,10071813
11/21/2011 13:08,538.94,948.43,105,133,112,124,123529712,95114528,13470973,10071964
11/21/2011 13:18,534.96,948.43,106,133,112,124,123530608,95115224,13471193,10072102
11/21/2011 13:28,533.64,948.43,106,133,112,125,123531504,95115904,13471412,10072241
11/21/2011 13:38,535.85,948.43,106,133,111,124,123532424,95116632,13471629,10072394
11/21/2011 13:48,517.3,948.43,106,133,112,125,123533328,95117344,13471849,10072505
11/21/2011 13:58,527.2,948.43,106,133,111,124,123534240,95118064,13472069,10072693
11/21/2011 14:08,522.92,948.43,105,133,112,125,123535144,95118776,13472276,10072786
11/21/2011 14:18,517.48,948.43,105,133,112,124,123536056,95119488,13472476,10072925
11/21/2011 14:28,519.45,948.43,105,133,111,124,123536968,95120176,13472675,10073102
11/21/2011 14:38,519.52,948.43,105,133,111,124,123537856,95120872,13472872,10073251
11/21/2011 14:48,514.89,973.73,105,133,112,124,123538760,95121616,13473069,10073429
11/21/2011 14:58,512.69,966.88,105,133,112,124,123539696,95122416,13473267,10073664
11/21/2011 15:08,516.3,971.11,105,133,112,125,123540608,95123208,13473462,10073888
11/21/2011 15:18,514.05,968.24,106,133,112,124,123541536,95124008,13473655,10074109
11/21/2011 15:28,506.21,962.51,106,133,112,124,123542456,95124760,13473867,10074348
11/21/2011 15:38,508.77,958.87,106,133,112,125,123543376,95125528,13474082,10074544
11/21/2011 15:48,504.44,955.07,106,133,112,124,123544288,95126280,13474298,10074778
11/21/2011 15:58,507.76,950.59,106,133,111,124,123545184,95127040,13474515,10075033
11/21/2011 16:08,502.27,937.73,106,133,112,125,123546088,95127744,13474734,10075175
11/21/2011 16:18,501.2,937.73,106,133,112,124,123547016,95128464,13474953,10075336
11/21/2011 16:28,501.57,937.73,106,133,112,124,123547928,95129152,13475174,10075454
11/21/2011 16:38,504.03,937.73,106,133,111,125,123548864,95129880,13475395,10075589
11/21/2011 16:48,494.78,937.73,106,133,111,124,123549800,95130616,13475589,10075637
11/21/2011 16:58,494.19,937.73,106,133,112,124,123550744,95131360,13475589,10075768
11/21/2011 17:08,488.87,937.73,106,133,111,124,123551688,95132080,13475589,10075900
11/21/2011 17:18,486.51,937.73,106,133,112,124,123552616,95132816,13475589,10076121
11/21/2011 17:28,482.2,937.73,106,133,111,124,123553528,95133536,13475589,10076209
11/21/2011 17:38,482.29,937.73,106,133,112,124,123554464,95134288,13475589,10076377
11/21/2011 17:48,480.15,937.73,106,133,111,124,123555392,95135008,13475589,10076552
11/21/2011 17:58,948.13,937.73,106,133,112,125,123556272,95135728,13475589,10076645
11/21/2011 18:08,948.13,975.51,106,133,112,124,123557128,95136472,13475589,10076732
11/21/2011 18:18,948.13,964.1,106,133,112,124,123557984,95137216,13475589,10076848
11/21/2011 18:28,948.13,960.31,106,133,111,125,123558848,95137976,13475589,10077035
11/21/2011 18:38,948.13,923,106,133,112,124,123559680,95138712,13475589,10077174
11/21/2011 18:48,948.13,946.62,106,133,112,125,123560544,95139464,13475589,10077297
11/21/2011 18:58,948.13,946.62,106,133,112,124,123561400,95140152,13475589,10077365
11/21/2011 19:08,948.13,946.62,105,133,112,124,123562256,95140856,13475679,10077420
11/21/2011 19:18,948.13,946.62,105,133,112,124,123563104,95141536,13475868,10077481
11/21/2011 19:28,948.13,946.62,105,133,111,125,123563960,95142224,13476051,10077518
11/21/2011 19:38,948.13,946.62,105,133,111,124,123564808,95142904,13476221,10077608
11/21/2011 19:48,948.13,946.62,106,133,111,124,123565640,95143584,13476389,10077662
11/21/2011 19:58,629.54,946.62,105,133,111,124,123566528,95144296,13476555,10077758
11/21/2011 20:08,506.31,946.62,105,133,111,124,123567448,95144992,13476718,10077863
11/21/2011 20:18,504.18,946.62,106,133,111,124,123568368,95145720,13476876,10078031
11/21/2011 20:28,498.7,946.62,105,133,112,125,123569272,95146408,13477039,10078127
11/21/2011 20:38,991.65,946.62,105,133,111,124,123570192,95147112,13477220,10078277
11/21/2011 20:48,982.85,1301.06,105,133,112,124,123571120,95147824,13477400,10078395
11/21/2011 20:58,492.56,961,105,133,111,124,123572064,95148624,13477583,10078588
11/21/2011 21:08,952.61,902.93,105,133,111,124,123573016,95149448,13477765,10078856
11/21/2011 21:18,574.66,948.64,105,133,111,124,123573944,95150200,13477948,10079283
11/21/2011 21:28,489.23,948.64,105,133,111,124,123574880,95150920,13478131,10079435
11/21/2011 21:38,507.14,948.64,105,133,111,124,123575792,95151632,13478317,10079590
11/21/2011 21:48,593.42,948.64,105,133,111,124,123576704,95152344,13478502,10079704
11/21/2011 21:58,778.19,948.64,105,133,112,124,123577648,95153072,13478684,10079860
11/21/2011 22:08,952.13,948.64,105,133,112,124,123578560,95153784,13478871,10080036
11/21/2011 22:18,946.64,948.64,105,133,111,124,123579488,95154512,13478947,10080164
11/21/2011 22:28,946.64,948.64,105,133,111,124,123580336,95155192,13479110,10080249
11/21/2011 22:38,946.64,948.64,105,133,111,124,123581200,95155888,13479275,10080286
11/21/2011 22:48,946.64,948.64,105,132,111,124,123582056,95156568,13479439,10080347
11/21/2011 22:58,946.64,948.64,105,133,111,124,123582920,95157288,13479602,10080386
11/21/2011 23:08,946.64,948.64,105,133,111,124,123583792,95157984,13479765,10080451
11/21/2011 23:18,946.64,982.32,105,133,111,124,123584680,95158712,13479827,10080515
11/21/2011 23:28,946.64,968.89,105,133,111,125,123585552,95159480,13479827,10080670
11/21/2011 23:38,946.64,960.98,105,132,111,125,123586408,95160240,13479827,10080785
11/21/2011 23:48,946.64,948.22,105,133,111,124,123587264,95161000,13479827,10080940
11/21/2011 23:58,946.64,948.2,105,133,111,124,123588120,95161704,13479827,10081018
11/22/2011 0:08,946.64,948.2,105,133,111,124,123588984,95162416,13479827,10081083
11/22/2011 0:18,998.93,948.2,105,133,111,124,123589840,95163112,13479827,10081144
11/22/2011 0:28,494.56,948.2,105,133,111,124,123590760,95163824,13479827,10081243
11/22/2011 0:38,462.97,948.2,105,132,111,124,123591680,95164528,13479827,10081381
11/22/2011 0:48,489.1,948.2,105,132,111,124,123592600,95165232,13479827,10081533
11/22/2011 0:58,481.78,948.2,105,133,111,124,123593504,95165920,13479827,10081641
11/22/2011 1:08,475.93,948.2,105,132,111,124,123594432,95166656,13479827,10081797
11/22/2011 1:18,474.26,948.2,105,133,111,124,123595360,95167360,13479827,10081937
11/22/2011 1:28,939.34,948.2,105,132,111,124,123596272,95168072,13479827,10082064
11/22/2011 1:38,939.34,948.2,105,132,111,124,123597152,95168824,13479827,10082101
11/22/2011 1:48,939.34,948.2,105,132,111,124,123598024,95169528,13479827,10082138
11/22/2011 1:58,939.34,972.32,105,132,111,124,123598888,95170304,13479827,10082225
11/22/2011 2:08,939.34,969.11,105,133,111,124,123599752,95171072,13479900,10082388
11/22/2011 2:18,939.34,963.29,105,132,111,124,123600616,95171864,13480116,10082509
11/22/2011 2:28,939.34,949.29,105,132,111,124,123601488,95172640,13480333,10082692
11/22/2011 2:38,939.34,949.29,105,132,111,124,123602344,95173352,13480549,10082744
11/22/2011 2:48,939.34,949.29,105,132,111,124,123603216,95174080,13480766,10082782
11/22/2011 2:58,939.34,949.29,105,132,111,124,123604064,95174776,13480982,10082863
11/22/2011 3:08,939.34,949.29,105,133,111,124,123604912,95175472,13481200,10082905
11/22/2011 3:18,939.34,949.29,105,132,111,125,123605792,95176224,13481418,10082942
11/22/2011 3:28,504.12,949.29,105,133,111,124,123606656,95176944,13481637,10082996
11/22/2011 3:38,482.79,949.29,105,133,111,124,123607592,95177680,13481856,10083113
11/22/2011 3:48,473.28,949.29,105,132,111,125,123608528,95178432,13482058,10083254
11/22/2011 3:58,944,949.29,105,133,111,124,123609432,95179176,13482253,10083376
11/22/2011 4:08,944,949.29,105,132,111,124,123610304,95179888,13482447,10083413
11/22/2011 4:18,944,949.29,105,132,111,124,123611184,95180624,13482549,10083452
11/22/2011 4:28,944,1062.28,105,132,111,124,123612064,95181352,13482549,10083509
11/22/2011 4:38,944,948.35,105,132, Invalid,124,123612952,95182184,13482549,10083615
11/22/2011 4:48,944,921.4,105,132,111,124,123613848,95183000,13482549,10083762
11/22/2011 4:58,944,948.31,105,132,111,125,123614728,95183744,13482549,10083847
11/22/2011 5:08,944,948.31,104,132,111,124,123615608,95184488,13482549,10083904
11/22/2011 5:18,944,948.31,104,132,111,124,123616472,95185192,13482549,10084002
11/22/2011 5:28,944,948.31,104,132,111,124,123617344,95185928,13482549,10084039
11/22/2011 5:38,944,948.31,105,132,111,124,123618224,95186640,13482549,10084076
11/22/2011 5:48,944,948.31,105,132,111,124,123619104,95187376,13482549,10084115
11/22/2011 5:58,933.19,948.31,105,132,111,124,123620000,95188096,13482549,10084169
11/22/2011 6:08,933.19,948.31,105,132,111,124,123620872,95188808,13482549,10084267
11/22/2011 6:18,933.19,948.31,105,132,111,124,123621736,95189520,13482549,10084323
11/22/2011 6:28,933.19,948.31,105,132,111,124,123622576,95190208,13482549,10084390
11/22/2011 6:38,933.19,948.31,105,132,111,124,123623456,95190936,13482549,10084427
11/22/2011 6:48,933.19,948.31,105,132,111,124,123624320,95191648,13482549,10084472
11/22/2011 6:58,933.19,956.08,105,132,111,124,123625184,95192408,13482549,10084611
11/22/2011 7:08,933.19,947.24,105,132,111,124,123626072,95193184,13482549,10084707
11/22/2011 7:18,933.19,947.24,105,132,111,124,123626952,95193904,13482549,10084764
11/22/2011 7:28,933.19,947.24,105,132,111,125,123627800,95194616,13482549,10084837
11/22/2011 7:38,933.19,947.24,105,132,111,124,123628656,95195312,13482549,10084879
11/22/2011 7:48,933.19,947.24,104,132,111,124,123629512,95196032,13482549,10084948
11/22/2011 7:58,522.03,947.24,104,132,111,125,123630416,95196736,13482549,10084998
11/22/2011 8:08,480.46,947.24,104,132,111,124,123631344,95197464,13482575,10085159
11/22/2011 8:18,488.04,947.24,104,132,111,124,123632280,95198200,13482762,10085298
11/22/2011 8:28,485.58,947.24,104,132,111,124,123633208,95198936,13482947,10085421
11/22/2011 8:38,478.85,947.24,105,132,111,124,123634136,95199656,13483124,10085569
11/22/2011 8:48,484.19,947.24,104,132,111,124,123635048,95200360,13483292,10085721
11/22/2011 8:58,480.47,947.24,104,132,111,124,123635984,95201080,13483458,10085848
11/22/2011 9:08,476.93,998.08,104,132,111,125,123636920,95201824,13483621,10085947
11/22/2011 9:18,941.05,965.88,104,132,111,124,123637824,95202616,13483779,10086130
11/22/2011 9:28,941.05,958.11,105,132,111,124,123638688,95203400,13483937,10086279
11/22/2011 9:38,941.05,948.93,105,132,111,124,123639560,95204160,13484098,10086395
11/22/2011 9:48,941.05,948.93,104,132,111,124,123640424,95204864,13484279,10086507
11/22/2011 9:58,941.05,948.93,104,132,111,124,123641288,95205584,13484459,10086565
11/22/2011 10:08,941.05,948.93,104,132,111,124,123642144,95206288,13484639,10086659
11/22/2011 10:18,843.65,948.93,104,132,111,124,123643000,95206992,13484819,10086714
11/22/2011 10:28,843.65,948.93,104,132,111,124,123643856,95207688,13484998,10086753
11/22/2011 10:38,843.65,948.93,105,132,111,124,123644704,95208384,13485180,10086828
11/22/2011 10:48,843.65,948.93,104,132,111,124,123645568,95209096,13485362,10086880
11/22/2011 10:58,843.65,948.93,104,132,111,124,123646416,95209792,13485541,10086945
11/22/2011 11:08,843.65,948.93,104,132,111,124,123647280,95210504,13485705,10086983
11/22/2011 11:18,843.65,948.93,104,132,111,124,123648152,95211232,13485868,10087011
11/22/2011 11:28,843.65,948.93,104,132,111,124,123649008,95211928,13486030,10087049
11/22/2011 11:38,843.65,1008.8,104,132,111,124,123649872,95212648,13486138,10087112
11/22/2011 11:48,843.65,949.59,104,132,111,124,123650736,95213440,13486138,10087198
11/22/2011 11:58,843.65,948.29,104,132,111,124,123651624,95214192,13486138,10087295
11/22/2011 12:08,843.65,948.29,104,132,111,124,123652480,95214904,13486138,10087377
11/22/2011 12:18,846.51,948.29,104,132,111,124,123653368,95215648,13486138,10087414
11/22/2011 12:28,846.51,948.29,104,132,111,124,123654248,95216368,13486138,10087451
11/22/2011 12:38,846.51,948.29,105,132,111,124,123655120,95217096,13486138,10087512
11/22/2011 12:48,846.51,948.29,104,132,111,124,123656008,95217832,13486138,10087551
11/22/2011 12:58,846.51,948.29,104,132,111,124,123656888,95218560,13486138,10087590
11/22/2011 13:08,846.51,948.29,104,132,111,124,123657752,95219280,13486138,10087657
11/22/2011 13:18,846.51,948.29,104,132,111,124,123658624,95220000,13486138,10087718
11/22/2011 13:28,846.51,948.29,104,132,111,124,123659488,95220720,13486138,10087764
11/22/2011 13:38,846.51,948.29,104,132,111,124,123660368,95221440,13486138,10087823
11/22/2011 13:48,846.51,948.29,104,132,111,124,123661240,95222160,13486138,10087879
11/22/2011 13:58,846.51,949.83,104,132,111,124,123662104,95222928,13486138,10087999
11/22/2011 14:08,846.51,945.73,104,132,111,123,123662968,95223696,13486138,10088114
11/22/2011 14:18,920.41,945.73,104,132,111,123,123663832,95224400,13486138,10088204
