 0910050301,,,,,,,,,,,,,,,
Date,Sensor1 (S1),Sensor2 (S2),Sensor3 (S3),Sensor4 (S4),Sensor Temperature1 (S1),Sensor Temperature2 (S2),Sensor Temperature3 (S3),Level(AI_1),Level(AI_2),Level(AI_3),Paddlewheel FlowMeter Rate(DI_6),Contact FlowMeter Total(DI_1),Contact FlowMeter Total(DI_2),Contact FlowMeter Total(DI_3),Paddlewheel FlowMeter Total(DI_6)
,Blr1 TDS,Blr2 TDS,Blr3 TDS,Sensor4,Blr1 TDS,Blr2 TDS,Blr3 TDS,PP3060M,WT3459,CQ3535,Boiler MU,CQ-3535,WT-3459,PP-3060M,Boiler MU
,µS,µS,µS,,F,F,F,Gallons,Gallons,Gallons,GPM,Gallons,Gallons,Gallons,Gallons
11/15/2011 21:54,1980.14,1964.86,0,     N/A,330,299,100,75,42,51,33.29,0.07,1.42,1.1,31952.29
11/15/2011 22:14,1980.14,1964.86,0,     N/A,330,299,100,75,42,51,0,0.07,1.44,1.11,32373.81
11/15/2011 22:34,1980.14,1741.01,0,     N/A,330,289,100,75,42,51,31.71,0.07,1.46,1.13,32853.05
11/15/2011 22:54,1971.26,1862.84,0,     N/A,331,304,100,75,42,51,31.71,0.07,1.48,1.14,33239.41
11/15/2011 23:14,1971.26,1862.84,0,     N/A,331,304,100,75,43,52,0,0.07,1.49,1.15,33471.65
11/15/2011 23:34,1971.26,1862.84,0,     N/A,331,304,100,75,42,51,0,0.07,1.5,1.15,33713.9
11/15/2011 23:54,2099.47,1992.87,0,     N/A,300,282,100,75,42,51,30.97,0.07,1.52,1.16,34015.38
11/16/2011 0:14,1949.87,1992.87,0,     N/A,329,282,100,75,42,51,29.38,0,0.02,0.01,333.22
11/16/2011 0:34,1949.87,1992.87,0,     N/A,329,282,100,75,42,52,0,0,0.03,0.02,725.21
11/16/2011 0:54,1949.87,1958.18,0,     N/A,329,289,100,75,42,51,31.71,0,0.05,0.04,1114.93
11/16/2011 1:14,1953.03,1958.18,0,     N/A,331,289,100,75,42,51,0,0,0.06,0.05,1337.29
11/16/2011 1:34,1953.03,1958.18,0,     N/A,331,289,100,75,42,52,0,0,0.07,0.06,1703.46
11/16/2011 1:54,1953.03,1984.34,0,     N/A,331,296,100,75,42,51,31.71,0,0.09,0.07,2064.92
11/16/2011 2:14,1954.71,1984.34,0,     N/A,329,296,100,75,42,51,32.46,0.01,0.11,0.08,2442.94
11/16/2011 2:34,1954.71,1984.34,0,     N/A,329,296,100,75,42,52,32.56,0.01,0.12,0.1,2818.92
11/16/2011 2:54,1954.71,2103.1,0,     N/A,329,287,108,75,42,52,30.97,0.01,0.14,0.11,3184.08
11/16/2011 3:14,1959.95,1878.72,0,     N/A,332,305,108,75,42,51,0,0.01,0.16,0.12,3550.85
11/16/2011 3:34,1959.95,1993.75,0,     N/A,332,304,108,75,42,51,0,0.01,0.16,0.12,3707.62
11/16/2011 3:54,1959.95,1993.75,0,     N/A,332,304,108,75,42,51,0,0.01,0.17,0.13,3837.73
11/16/2011 4:14,1990.78,1993.75,0,     N/A,331,304,108,75,42,52,0,0.01,0.18,0.14,4092.15
11/16/2011 4:34,1965.09,2036.25,0,     N/A,329,303,108,75,42,52,0,0.01,0.19,0.14,4228.03
11/16/2011 4:54,1965.09,1977.6,0,     N/A,329,304,108,75,42,52,0,0.01,0.19,0.15,4389.25
11/16/2011 5:14,1965.09,1977.6,0,     N/A,329,304,108,75,42,51,31.71,0.01,0.21,0.16,4643.23
11/16/2011 5:34,1950.86,1977.6,0,     N/A,330,304,108,75,42,51,0,0.01,0.23,0.17,5087.12
11/16/2011 5:54,1950.86,2053.61,0,     N/A,330,299,108,75,42,52,0,0.01,0.25,0.19,5554.92
11/16/2011 6:14,1950.86,1995.79,0,     N/A,330,305,108,75,42,52,30.23,0.01,0.27,0.2,6037.66
11/16/2011 6:34,1959.52,1995.79,0,     N/A,327,305,108,75,42,51,31.71,0.01,0.29,0.22,6522.11
11/16/2011 6:54,1959.52,1995.79,0,     N/A,327,305,108,75,42,51,33.29,0.02,0.31,0.24,6996.34
11/16/2011 7:14,1959.52,2087.28,0,     N/A,327,295,108,75,42,51,33.29,0.02,0.33,0.25,7464.35
11/16/2011 7:34,1963.75,1988.13,0,     N/A,330,306,108,75,42,51,27.05,0.02,0.35,0.27,8015.23
11/16/2011 7:54,1963.75,1988.13,0,     N/A,330,306,106,74,42,52,30.97,0.02,0.37,0.29,8444.92
11/16/2011 8:14,1963.75,1988.13,0,     N/A,330,306,106,75,42,52,30.97,0.02,0.39,0.3,8897.7
11/16/2011 8:34,1975.56,1948.95,0,     N/A,330,298,106,75,42,51,28.64,0.02,0.41,0.32,9355.82
11/16/2011 8:54,1975.56,2007.86,0,     N/A,330,305,106,75,42,51,20.93,0.02,0.44,0.34,9838.12
11/16/2011 9:14,1975.56,1999.1,0,     N/A,330,305,106,75,42,51,0,0.02,0.45,0.35,10278.62
11/16/2011 9:34,2358.22,1999.1,0,     N/A,277,305,106,75,42,51,0,0.02,0.48,0.37,10794.39
11/16/2011 9:54,1988.05,1999.1,0,     N/A,329,305,106,75,42,51,33.29,0.02,0.5,0.38,11335.13
11/16/2011 10:14,1988.05,2003.32,0,     N/A,329,302,106,75,42,51,30.23,0.03,0.53,0.4,11898.86
11/16/2011 10:34,1988.05,1988.91,0,     N/A,329,303,106,75,42,51,17.75,0.03,0.55,0.42,12406.48
11/16/2011 10:54,1995.53,1988.91,0,     N/A,328,303,106,75,42,51,30.97,0.03,0.57,0.44,12942.48
11/16/2011 11:14,1995.53,1988.91,0,     N/A,328,303,106,75,42,51,28.64,0.03,0.6,0.46,13468.73
11/16/2011 11:34,1995.53,1984.92,0,     N/A,328,302,106,74,42,51,0,0.03,0.62,0.48,14033.43
11/16/2011 11:54,1980.13,1984.92,0,     N/A,332,302,106,75,42,51,34.03,0.03,0.65,0.5,14583.27
11/16/2011 12:14,1980.13,1984.92,0,     N/A,332,302,106,74,42,51,32.56,0.03,0.67,0.51,15107.12
11/16/2011 12:34,1980.13,1984.92,0,     N/A,332,302,106,74,42,51,33.29,0.03,0.69,0.53,15623.12
11/16/2011 12:54,2011.78,1998.59,0,     N/A,330,300,106,74,42,51,30.97,0.03,0.72,0.55,16181.74
11/16/2011 13:14,1985.49,1998.59,0,     N/A,332,300,109,74,42,51,33.29,0.04,0.74,0.57,16727.46
11/16/2011 13:34,1985.49,1998.59,0,     N/A,332,300,109,74,42,51,0,0.04,0.77,0.59,17247.78
11/16/2011 13:54,1985.49,1760.7,0,     N/A,332,299,109,74,42,51,32.56,0.04,0.79,0.6,17790.02
11/16/2011 14:14,1982.66,1984.95,0,     N/A,333,304,109,75,42,51,30.97,0.04,0.82,0.62,18349.32
11/16/2011 14:34,1982.66,1984.95,0,     N/A,333,304,109,74,42,51,31.71,0.04,0.84,0.64,18862.1
11/16/2011 14:54,1982.66,1984.95,0,     N/A,333,304,109,75,42,51,0,0.04,0.86,0.66,19389.97
11/16/2011 15:14,1999.65,1971.53,0,     N/A,333,298,109,74,41,51,30.23,0.04,0.89,0.68,19911.97
11/16/2011 15:34,1999.65,1971.7,0,     N/A,333,305,109,74,41,51,32.56,0.04,0.91,0.69,20390.5
11/16/2011 15:54,1999.65,1971.7,0,     N/A,333,305,109,74,42,51,33.29,0.04,0.93,0.71,20843.46
11/16/2011 16:14,2232.82,1971.7,0,     N/A,296,305,109,74,42,51,31.71,0.05,0.95,0.73,21323.61
11/16/2011 16:34,1998.98,2071.36,0,     N/A,335,296,109,74,41,51,31.71,0.05,0.98,0.74,21853.2
11/16/2011 16:54,1998.98,1981.36,0,     N/A,335,306,109,74,41,51,28.64,0.05,1,0.76,22358.44
11/16/2011 17:14,1998.98,1981.36,0,     N/A,335,306,109,74,42,51,32.56,0.05,1.02,0.78,22834.23
11/16/2011 17:34,2016.35,1981.36,0,     N/A,332,306,109,74,41,51,32.46,0.05,1.04,0.8,23322.36
11/16/2011 17:54,1996.52,2050.15,0,     N/A,335,297,109,74,41,51,27.05,0.05,1.06,0.81,23700.31
11/16/2011 18:14,1996.52,1992.74,0,     N/A,335,304,108,74,41,51,30.23,0.05,1.07,0.82,24008.4
11/16/2011 18:34,1996.52,1992.74,0,     N/A,335,304,108,74,41,51,0,0.05,1.08,0.83,24288.51
11/16/2011 18:54,1999.8,1992.74,0,     N/A,333,304,108,74,41,51,31.71,0.05,1.1,0.84,24606.46
11/16/2011 19:14,1999.8,2139.1,0,     N/A,333,282,108,74,41,51,34.03,0.05,1.11,0.85,25024.56
11/16/2011 19:34,1999.8,1816.82,0,     N/A,333,294,108,75,41,51,30.23,0.05,1.13,0.86,25387.5
11/16/2011 19:54,2023.41,1993.11,0,     N/A,332,294,108,75,41,51,0.74,0.05,1.14,0.87,25712.44
11/16/2011 20:14,1971.85,1993.11,0,     N/A,336,294,108,75,41,51,0,0.05,1.15,0.88,26013.4
11/16/2011 20:34,1971.85,1993.11,0,     N/A,336,294,108,75,42,52,13.1,0.05,1.17,0.89,26328.91
11/16/2011 20:54,1971.85,2080.7,0,     N/A,336,282,108,75,41,52,0,0.06,1.18,0.9,26650.48
11/16/2011 21:14,1997.02,1976.28,0,     N/A,333,292,108,75,41,52,0,0.06,1.19,0.91,26945.69
11/16/2011 21:34,1997.02,1976.28,0,     N/A,333,292,108,75,41,52,0,0.06,1.2,0.92,27255
11/16/2011 21:54,1997.02,1976.28,0,     N/A,333,292,108,75,41,52,0,0.06,1.22,0.93,27593.78
11/16/2011 22:14,1992.69,2047.61,0,     N/A,333,282,108,75,41,52,32.56,0.06,1.23,0.94,27902.65
11/16/2011 22:34,1992.69,1983.06,0,     N/A,333,288,108,75,41,52,29.38,0.06,1.24,0.95,28200.04
11/16/2011 22:54,1992.69,1983.06,0,     N/A,333,288,108,75,41,52,0,0.06,1.25,0.96,28462.79
11/16/2011 23:14,1983.35,1983.06,50.07,     N/A,333,288,289,75,41,52,0,0.06,1.26,0.97,28767.65
11/16/2011 23:34,1983.35,1832.62,50.07,     N/A,333,340,289,75,41,52,0,0.06,1.27,0.97,29035.46
11/16/2011 23:54,1983.35,1832.62,50.07,     N/A,333,340,289,75,41,52,31.71,0.06,1.28,0.98,29346.89
11/17/2011 0:14,2095.75,1832.62,50.07,     N/A,301,340,289,75,41,51,32.56,0,0.01,0.01,258.39
11/17/2011 0:34,1999.48,8189.9,50.07,     N/A,316,128,289,74,41,51,31.71,0,0.03,0.02,650.39
11/17/2011 0:54,1999.48,1903,50.07,     N/A,316,332,289,75,41,51,30.97,0,0.05,0.03,1055.41
11/17/2011 1:14,1999.48,1903,50.07,     N/A,316,332,289,74,41,51,0,0,0.06,0.05,1452
11/17/2011 1:34,2028.06,1903,50.07,     N/A,338,332,289,74,41,51,33.29,0,0.08,0.06,1832.03
11/17/2011 1:54,1998.04,2082.16,50.07,     N/A,337,334,289,74,41,51,0,0,0.1,0.08,2265.69
11/17/2011 2:14,1998.04,1742.09,50.07,     N/A,337,334,289,74,41,51,33.29,0.01,0.11,0.08,2461.8
11/17/2011 2:34,1998.04,2122.95,50.07,     N/A,337,331,289,74,41,51,34.03,0.01,0.13,0.1,2942.01
11/17/2011 2:54,2092.79,1933.45,50.07,     N/A,332,333,289,74,41,51,31.71,0.01,0.15,0.12,3537.5
11/17/2011 3:14,2054.9,1945.48,50.07,     N/A,336,336,289,74,41,51,0,0.01,0.18,0.14,4022.35
11/17/2011 3:34,2011.68,2078.96,50.07,     N/A,339,337,289,74,41,51,33.29,0.01,0.19,0.15,4318.69
11/17/2011 3:54,1998.87,1980.87,50.07,     N/A,333,335,289,74,41,51,34.03,0.01,0.21,0.16,4743.68
11/17/2011 4:14,1998.87,2019.47,241.7,     N/A,333,331,296,74,41,51,0,0.01,0.21,0.17,4853.7
11/17/2011 4:34,1998.87,1999.23,241.7,     N/A,333,333,296,74,41,51,0,0.01,0.22,0.17,5049.42
11/17/2011 4:54,1996.06,1999.23,241.7,     N/A,338,333,296,74,41,51,0,0.01,0.23,0.18,5341.98
11/17/2011 5:14,1990.16,1999.23,241.7,     N/A,337,333,296,74,41,51,0,0.01,0.24,0.19,5443.05
11/17/2011 5:34,1990.16,1922.23,241.7,     N/A,337,332,296,74,41,51,0,0.01,0.26,0.2,5819.24
11/17/2011 5:54,1990.16,1997.62,241.7,     N/A,337,332,296,74,41,51,34.03,0.01,0.27,0.21,6235.58
11/17/2011 6:14,1993.46,1997.62,241.7,     N/A,337,332,296,74,41,51,0,0.01,0.29,0.23,6594.23
11/17/2011 6:34,1993.46,1997.62,241.7,     N/A,337,332,296,74,41,51,0,0.01,0.31,0.24,6956.06
11/17/2011 6:54,1993.46,1779.36,241.7,     N/A,337,332,296,74,41,51,0,0.02,0.32,0.25,7318.76
11/17/2011 7:14,1993.11,1999.13,241.7,     N/A,331,330,296,74,41,51,6.88,0.02,0.34,0.26,7701.05
11/17/2011 7:34,1993.11,1999.13,241.7,     N/A,331,330,296,74,41,51,0,0.02,0.35,0.27,7961.79
11/17/2011 7:54,1993.11,1999.13,241.7,     N/A,331,330,296,74,41,51,0,0.02,0.36,0.28,8184.3
11/17/2011 8:14,2012.35,1997.91,241.7,     N/A,327,322,296,74,41,51,0,0.02,0.37,0.29,8444.42
11/17/2011 8:34,1987.27,1997.91,241.7,     N/A,334,322,296,74,41,51,31.71,0.02,0.38,0.3,8686.88
11/17/2011 8:54,1987.27,1997.91,241.7,     N/A,334,322,296,74,41,51,34.03,0.02,0.39,0.31,8995.4
11/17/2011 9:14,1987.27,2034.62,47.13,     N/A,334,317,268,74,41,51,0,0.02,0.4,0.32,9229.56
11/17/2011 9:34,1993.87,1998.56,47.13,     N/A,332,322,268,74,41,51,0,0.02,0.42,0.33,9518.68
11/17/2011 9:54,1993.87,1998.56,47.13,     N/A,332,322,268,74,41,51,0.74,0.02,0.43,0.34,9831.33
11/17/2011 10:14,1993.87,1998.56,47.13,     N/A,332,322,268,74,41,51,0,0.02,0.44,0.35,10111.71
11/17/2011 10:34,1995.54,1996.11,47.13,     N/A,335,318,268,74,41,51,31.71,0.02,0.46,0.35,10398.35
11/17/2011 10:54,1991.4,1996.11,47.13,     N/A,333,318,268,74,41,51,0,0.02,0.47,0.36,10658.66
11/17/2011 11:14,1991.4,1996.11,47.13,     N/A,333,318,268,74,41,51,0,0.02,0.48,0.37,10898.41
11/17/2011 11:34,1991.4,1832.36,47.13,     N/A,333,325,268,74,41,51,33.29,0.02,0.49,0.39,11300.94
11/17/2011 11:54,1998.47,1999.33,47.13,     N/A,329,326,268,74,41,51,0,0.02,0.52,0.4,11801.19
11/17/2011 12:14,1998.47,1999.33,47.13,     N/A,329,326,268,74,41,51,0,0.03,0.54,0.42,12229.91
11/17/2011 12:34,1998.47,1999.33,47.13,     N/A,329,326,268,74,41,51,31.71,0.03,0.55,0.43,12651.49
11/17/2011 12:54,1997.94,1985.33,47.13,     N/A,329,328,268,74,41,51,31.71,0.03,0.57,0.45,13113.78
11/17/2011 13:14,1997.94,1985.33,47.13,     N/A,329,328,268,74,41,51,30.23,0.03,0.6,0.47,13637.6
11/17/2011 13:34,1997.94,1985.33,47.13,     N/A,329,328,268,74,40,51,32.46,0.03,0.62,0.48,14141.69
11/17/2011 13:54,1989.07,1990.45,47.13,     N/A,330,327,268,74,41,51,0,0.03,0.64,0.5,14634.05
11/17/2011 14:14,1989.07,1990.45,42.72,     N/A,330,327,294,74,41,51,34.88,0.03,0.66,0.52,15126.2
11/17/2011 14:34,1989.07,1990.45,42.72,     N/A,330,327,294,74,41,51,34.03,0.03,0.69,0.53,15612.13
11/17/2011 14:54,2100.42,1758.12,42.72,     N/A,315,325,294,74,40,51,34.03,0.03,0.71,0.55,16107.94
11/17/2011 15:14,1976.57,1994.16,42.72,     N/A,330,327,294,74,41,51,33.29,0.03,0.73,0.57,16641.14
11/17/2011 15:34,1976.57,1994.16,42.72,     N/A,330,327,294,74,40,51,32.56,0.04,0.75,0.58,17146.73
11/17/2011 15:54,1976.57,1994.16,42.72,     N/A,330,327,294,74,41,51,31.71,0.04,0.78,0.6,17641.88
11/17/2011 16:14,1979.28,1996.14,42.72,     N/A,331,327,294,74,40,51,29.38,0.04,0.8,0.62,18170.52
11/17/2011 16:34,1979.28,1996.14,42.72,     N/A,331,327,294,74,40,51,0.74,0.04,0.82,0.64,18678.74
11/17/2011 16:54,1979.28,1996.14,42.72,     N/A,331,327,294,74,40,51,33.29,0.04,0.85,0.65,19180.99
11/17/2011 17:14,1980.46,1999.92,42.72,     N/A,327,325,294,74,40,51,31.71,0.04,0.87,0.67,19746.42
11/17/2011 17:34,1980.46,1999.92,42.72,     N/A,327,325,294,73,40,51,33.2,0.04,0.89,0.69,20232.67
11/17/2011 17:54,1980.46,1999.92,42.72,     N/A,327,325,294,73,40,51,32.56,0.04,0.92,0.71,20722.43
11/17/2011 18:14,2037.71,1731.05,42.72,     N/A,322,327,294,73,40,50,34.03,0.04,0.94,0.72,21229.82
11/17/2011 18:34,1986.97,1988.97,42.72,     N/A,328,326,294,73,40,51,0,0.05,0.96,0.74,21683.28
11/17/2011 18:54,1986.97,1988.97,42.72,     N/A,328,326,294,73,40,51,33.29,0.05,0.98,0.75,22154.12
11/17/2011 19:14,1986.97,1988.97,123.2,     N/A,328,326,295,74,40,51,30.23,0.05,1,0.77,22629.99
11/17/2011 19:34,1974.96,1986.67,123.2,     N/A,332,331,295,74,40,51,30.97,0.05,1.02,0.78,22984.14
11/17/2011 19:54,1974.96,1986.67,123.2,     N/A,332,331,295,74,40,51,34.03,0.05,1.03,0.8,23363.87
11/17/2011 20:14,1974.96,1986.67,123.2,     N/A,332,331,295,73,40,51,32.56,0.05,1.06,0.81,23879.94
11/17/2011 20:34,1982.07,1995.24,123.2,     N/A,327,327,295,74,40,51,31.71,0.05,1.08,0.83,24397.02
11/17/2011 20:54,1982.07,1995.24,123.2,     N/A,327,327,295,74,40,50,0,0.05,1.1,0.85,24898.15
11/17/2011 21:14,1982.07,1995.24,123.2,     N/A,327,327,295,73,40,51,32.36,0.05,1.13,0.87,25390.14
11/17/2011 21:34,1973.57,2219.81,123.2,     N/A,330,298,295,74,40,51,32.56,0.05,1.15,0.88,25820.57
11/17/2011 21:54,1973.57,1993.14,123.2,     N/A,330,331,295,73,40,50,0,0.06,1.16,0.89,26179.75
11/17/2011 22:14,1973.57,1993.14,123.2,     N/A,330,331,295,73,40,50,32.56,0.06,1.17,0.9,26503.05
11/17/2011 22:34,1987.79,1993.14,123.2,     N/A,333,331,295,73,40,51,0,0.06,1.19,0.92,26854.21
11/17/2011 22:54,1982.56,1995.98,123.2,     N/A,332,331,295,73,40,51,31.71,0.06,1.2,0.93,27128.35
11/17/2011 23:14,1982.56,1995.98,123.2,     N/A,332,331,295,73,40,51,33.29,0.06,1.22,0.94,27426.72
11/17/2011 23:34,1982.56,1995.98,123.2,     N/A,332,331,295,73,40,51,31.71,0.06,1.22,0.94,27655.91
11/17/2011 23:54,1957.85,1986.1,123.2,     N/A,331,328,295,73,40,51,0,0.06,1.24,0.95,27930.83
11/18/2011 0:14,1957.85,1986.1,161.48,     N/A,331,328,294,73,40,51,0,0,0.01,0.01,196.24
11/18/2011 0:34,1957.85,1986.1,161.48,     N/A,331,328,294,74,40,51,0,0,0.03,0.02,656.26
11/18/2011 0:54,1950.14,2169.96,161.48,     N/A,331,298,294,73,40,51,32.56,0,0.05,0.04,1050.31
11/18/2011 1:14,1950.14,1981.95,161.48,     N/A,331,327,294,73,40,51,32.56,0,0.07,0.06,1643.75
11/18/2011 1:34,1950.14,1981.95,161.48,     N/A,331,327,294,73,40,51,9.3,0,0.09,0.07,2012.39
11/18/2011 1:54,1967.67,1981.95,161.48,     N/A,330,327,294,73,40,51,5.39,0.01,0.11,0.08,2411.23
11/18/2011 2:14,1967.67,2117.42,161.48,     N/A,330,330,294,73,40,51,33.29,0.01,0.13,0.1,2846.82
11/18/2011 2:34,1967.67,1911.4,161.48,     N/A,330,333,294,73,40,51,31.71,0.01,0.15,0.11,3313.97
11/18/2011 2:54,1970.85,1756.03,161.48,     N/A,334,332,294,73,40,51,32.56,0.01,0.17,0.13,3815.64
11/18/2011 3:14,1987.13,2150.53,161.48,     N/A,332,331,294,73,40,51,31.71,0.01,0.19,0.15,4363.12
11/18/2011 3:34,1987.13,1756.07,161.48,     N/A,332,333,294,73,40,50,0,0.01,0.21,0.17,4726.07
11/18/2011 3:54,1987.13,2084.59,161.48,     N/A,332,330,294,73,40,51,0,0.01,0.22,0.17,4969.64
11/18/2011 4:14,1973.79,1974.56,161.48,     N/A,335,336,294,73,40,50,0,0.01,0.24,0.19,5352.71
11/18/2011 4:34,1973.79,1999.61,161.48,     N/A,335,335,294,73,40,51,30.97,0.01,0.25,0.2,5695.46
11/18/2011 4:54,1973.79,1996.67,161.48,     N/A,335,332,294,73,40,51,32.56,0.01,0.27,0.21,6000.6
11/18/2011 5:14,1978.32,1996.67,392.35,     N/A,335,332,300,73,40,50,0,0.01,0.28,0.22,6374.42
11/18/2011 5:34,1978.32,1996.67,392.35,     N/A,335,332,300,73,40,50,0.74,0.01,0.3,0.23,6749.94
11/18/2011 5:54,1978.32,1830.79,392.35,     N/A,335,333,300,73,40,50,34.03,0.02,0.32,0.25,7144.31
11/18/2011 6:14,2008.13,1995.01,392.35,     N/A,331,331,300,73,40,50,0,0.02,0.34,0.26,7560.12
11/18/2011 6:34,1997.19,1995.01,392.35,     N/A,330,331,300,73,40,50,32.56,0.02,0.35,0.28,7959.32
11/18/2011 6:54,1997.19,1995.01,392.35,     N/A,330,331,300,73,40,51,0,0.02,0.37,0.29,8359.01
11/18/2011 7:14,1997.19,1902.13,392.35,     N/A,330,333,300,73,40,51,30.14,0.02,0.39,0.3,8756.65
11/18/2011 7:34,1971.38,1998.48,392.35,     N/A,333,330,300,73,40,51,0,0.02,0.41,0.32,9181.68
11/18/2011 7:54,1971.38,1998.48,392.35,     N/A,333,330,300,73,40,50,30.97,0.02,0.43,0.33,9571.04
11/18/2011 8:14,1971.38,1998.48,392.35,     N/A,333,330,300,73,40,51,0,0.02,0.44,0.34,9938.96
11/18/2011 8:34,1997.2,1989.38,392.35,     N/A,330,329,300,73,40,51,34.03,0.02,0.46,0.36,10383.97
11/18/2011 8:54,1997.2,1989.38,392.35,     N/A,330,329,300,73,39,51,31.71,0.02,0.48,0.37,10786.91
11/18/2011 9:14,1997.2,1989.38,392.35,     N/A,330,329,300,73,39,50,31.71,0.02,0.5,0.39,11208.55
11/18/2011 9:34,1991.51,1874.01,392.35,     N/A,328,322,300,73,40,50,33.29,0.02,0.52,0.4,11636.94
11/18/2011 9:54,1991.51,1995.62,392.35,     N/A,328,329,300,73,39,50,31.71,0.03,0.54,0.42,12065.35
11/18/2011 10:14,1991.51,1995.62,423.15,     N/A,328,329,300,73,39,50,32.56,0.03,0.56,0.43,12489.92
11/18/2011 10:34,2068.16,1995.62,423.15,     N/A,320,329,300,73,39,51,29.38,0.03,0.58,0.44,12904.61
11/18/2011 10:54,1998.11,1997.05,423.15,     N/A,329,329,300,73,39,50,34.88,0.03,0.6,0.46,13349.21
11/18/2011 11:14,1998.11,1997.05,423.15,     N/A,329,329,300,73,40,50,34.03,0.03,0.62,0.47,13771.17
11/18/2011 11:34,1998.11,1997.05,423.15,     N/A,329,329,300,73,40,50,30.23,0.03,0.64,0.49,14240.16
11/18/2011 11:54,1999.37,2199.01,423.15,     N/A,326,296,300,73,40,50,32.56,0.03,0.66,0.51,14816.51
11/18/2011 12:14,1999.37,1999.47,423.15,     N/A,326,327,300,73,40,50,33.29,0.03,0.69,0.53,15415.17
11/18/2011 12:34,1999.37,1999.47,423.15,     N/A,326,327,300,73,40,50,34.03,0.03,0.72,0.55,15975.4
11/18/2011 12:54,1984.13,1999.47,423.15,     N/A,330,327,300,73,40,50,32.56,0.04,0.74,0.57,16553.54
11/18/2011 13:14,1984.13,2008.12,423.15,     N/A,330,327,300,73,39,50,34.03,0.04,0.77,0.59,17117.87
11/18/2011 13:34,1984.13,1995.27,423.15,     N/A,330,327,300,73,39,50,32.46,0.04,0.79,0.61,17675.9
11/18/2011 13:54,1985.35,1995.27,423.15,     N/A,327,327,300,73,40,50,31.71,0.04,0.82,0.63,18230.05
11/18/2011 14:14,1985.35,1995.27,423.15,     N/A,327,327,300,73,39,50,34.03,0.04,0.84,0.65,18772.24
11/18/2011 14:34,1985.35,1996.72,423.15,     N/A,327,327,300,73,39,50,0,0.04,0.87,0.67,19337.43
11/18/2011 14:54,2276.98,1996.72,423.15,     N/A,283,327,300,73,39,50,32.56,0.04,0.89,0.68,19870.79
11/18/2011 15:14,1994.66,1996.72,483.55,     N/A,326,327,298,73,39,50,0,0.04,0.92,0.7,20410.31
11/18/2011 15:34,1994.66,1764.5,483.55,     N/A,326,325,298,73,39,50,34.03,0.05,0.94,0.72,20957.12
11/18/2011 15:54,1994.66,1993.91,483.55,     N/A,326,327,298,73,39,50,33.29,0.05,0.97,0.74,21504.45
11/18/2011 16:14,1980.3,1993.91,483.55,     N/A,330,327,298,73,39,50,30.97,0.05,0.99,0.76,22048.82
11/18/2011 16:34,1980.3,1993.91,483.55,     N/A,330,327,298,73,39,50,33.29,0.05,1.02,0.78,22588.21
11/18/2011 16:54,1980.3,1709.73,483.55,     N/A,330,329,298,73,39,50,34.03,0.05,1.04,0.8,23153.15
11/18/2011 17:14,1995.47,1997.8,483.55,     N/A,325,326,298,73,39,50,32.56,0.05,1.07,0.81,23669.15
11/18/2011 17:34,1995.47,1997.8,483.55,     N/A,325,326,298,73,39,50,34.03,0.05,1.09,0.83,24218.45
11/18/2011 17:54,1995.47,1997.8,483.55,     N/A,325,326,298,73,39,50,32.56,0.05,1.11,0.85,24743.91
11/18/2011 18:14,2002.17,1993.37,483.55,     N/A,327,327,298,73,39,50,32.56,0.06,1.14,0.87,25306.48
11/18/2011 18:34,1998.51,1993.37,483.55,     N/A,326,327,298,73,39,50,33.29,0.06,1.16,0.89,25841.62
11/18/2011 18:54,1998.51,1993.37,483.55,     N/A,326,327,298,73,39,50,30.97,0.06,1.19,0.91,26382.45
11/18/2011 19:14,1998.51,1848.45,483.55,     N/A,326,330,298,73,39,50,30.97,0.06,1.21,0.92,26888.62
11/18/2011 19:34,1994.71,2106.28,483.55,     N/A,330,290,298,73,39,50,33.29,0.06,1.23,0.94,27308.37
11/18/2011 19:54,1994.71,1816.92,483.55,     N/A,330,333,298,73,39,50,0,0.06,1.25,0.96,27733.65
11/18/2011 20:14,1994.71,1986.14,575.55,     N/A,330,332,301,73,39,50,32.56,0.06,1.27,0.97,28101.56
11/18/2011 20:34,1996.81,1986.14,575.55,     N/A,334,332,301,73,39,50,0,0.06,1.28,0.98,28501.44
11/18/2011 20:54,1996.81,1986.14,575.55,     N/A,334,332,301,73,39,50,33.29,0.06,1.3,0.99,28875
11/18/2011 21:14,1996.81,1829.6,575.55,     N/A,334,332,301,73,39,50,32.56,0.06,1.32,1.01,29360.26
11/18/2011 21:34,1979.99,1980.48,575.55,     N/A,331,330,301,73,39,50,0,0.06,1.34,1.03,29758.33
11/18/2011 21:54,1979.99,1980.48,575.55,     N/A,331,330,301,73,39,50,0,0.07,1.35,1.04,30105.44
11/18/2011 22:14,1979.99,1980.48,575.55,     N/A,331,330,301,73,39,50,31.71,0.07,1.37,1.05,30391.44
11/18/2011 22:40,1996.4,1939.99,559.8,     N/A,329,306,296,73,39,50,34.03,0.07,1.4,1.07,31053.71
11/18/2011 23:00,1996.4,1939.99,559.8,     N/A,329,306,296,73,39,50,30.97,0.07,1.42,1.08,31451.11
11/18/2011 23:20,1996.4,1939.99,559.8,     N/A,329,306,296,73,39,50,0,0.07,1.44,1.1,31911.4
