0910161570
Date,Sensor1 (S1),Sensor2 (S2),Sensor4 (S4),Sensor Temperature1 (S1),Sensor Temperature2 (S2),Sensor Temperature4 (S4),Level (AI_1),Level (AI_2),Level (AI_3),FlowMeter Total (DI_1),FlowMeter Total (DI_2),FlowMeter Total (DI_3)
,Boiler 1 Cond.,Boiler 2 Cond.,Chill Conductiv,Boiler 1 Cond.,Boiler 2 Cond.,Chill Conductiv,WT-3462,PP-3060,WT-3516,Boiler Feedwate,Boiler Makeup,Chilled Makeup
,µS,µS,µS,F,F,F,Gallons,Gallons,Gallons,Gallons,Gallons,Gallons
11/02/2011 10:02:01,  2142.75, 2196.94, 1407.91, 294, 319,  57,      50,      71,      52,    318230.00,     26000.00,         0.00,
11/02/2011 10:12:01,  2142.75, 2196.94, 1399.43, 294, 319,  57,      50,      71,      52,    318310.00,     26000.00,         0.00,
11/02/2011 10:22:01,  2142.75, 2196.94, 1410.05, 294, 319,  57,      51,      71,      52,    318380.00,     26000.00,         0.00,
11/02/2011 10:32:01,  2142.75, 2196.94, 1417.45, 294, 319,  57,      51,      71,      52,    318460.00,     26000.00,         0.00,
11/02/2011 10:42:01,  2142.75, 2196.94, 1423.51, 294, 319,  57,      51,      71,      52,    318540.00,     26000.00,         0.00,
11/02/2011 10:52:01,  2142.75, 2196.94, 1424.14, 294, 319,  56,      51,      71,      52,    318620.00,     26000.00,         0.00,
11/02/2011 11:02:01,  2142.75, 2225.42, 1417.75, 294, 331,  57,      51,      71,      52,    318700.00,     26000.00,         0.00,
11/02/2011 11:12:01,  2142.75, 2223.20, 1388.33, 294, 331,  58,      51,      71,      52,    318790.00,     26000.00,         0.00,
11/02/2011 11:22:01,  2142.75, 2197.93, 1383.81, 294, 322,  58,      51,      71,      52,    318890.00,     26000.00,         0.00,
11/02/2011 11:32:01,  2142.75, 2197.93, 1390.84, 294, 322,  58,      51,      71,      52,    318970.00,     26000.00,         0.00,
11/02/2011 11:42:01,  2142.75, 2197.93, 1394.17, 294, 322,  58,      51,      71,      52,    319050.00,     26000.00,         0.00,
11/02/2011 11:52:01,  2142.75, 2197.93, 1408.08, 294, 322,  57,      51,      71,      52,    319140.00,     26000.00,         0.00,
11/02/2011 12:02:01,  2142.75, 2197.93, 1416.36, 294, 322,  57,      51,      71,      52,    319220.00,     26100.00,         0.00,
11/02/2011 12:12:01,  2142.75, 2197.93, 1417.74, 294, 322,  57,      51,      71,      52,    319310.00,     26100.00,         0.00,
11/02/2011 12:22:01,  2142.75, 2197.93, 1423.39, 294, 322,  57,      50,      71,      52,    319400.00,     26100.00,         0.00,
11/02/2011 12:32:01,  2142.75, 2197.93, 1397.21, 294, 322,  58,      51,      71,      52,    319480.00,     26100.00,         0.00,
11/02/2011 12:42:01,  2142.75, 2197.93, 1398.01, 294, 322,  58,      51,      71,      52,    319570.00,     26100.00,         0.00,
11/02/2011 12:52:01,  2142.75, 2197.93, 1401.41, 294, 322,  58,      51,      71,      52,    319650.00,     26100.00,         0.00,
11/02/2011 13:02:01,  2142.75, 2197.93, 1406.36, 294, 322,  57,      51,      71,      52,    319740.00,     26100.00,         0.00,
11/02/2011 13:12:01,  2142.75, 2197.93, 1415.62, 294, 322,  57,      51,      71,      52,    319810.00,     26100.00,         0.00,
11/02/2011 13:22:01,  2142.75, 2278.91, 1418.11, 294, 308,  57,      51,      71,      52,    319900.00,     26100.00,         0.00,
11/02/2011 13:32:01,  2142.75, 2227.03, 1441.01, 294, 323,  56,      51,      71,      52,    319980.00,     26100.00,         0.00,
11/02/2011 13:42:01,  2157.03, 2209.36, 1446.65, 237, 326,  55,      51,      71,      52,    320050.00,     26100.00,         0.00,
11/02/2011 13:52:01,  2112.13, 2198.87, 1442.30, 237, 324,  56,      51,      71,      52,    320130.00,     26100.00,         0.00,
11/02/2011 14:02:01,  2112.13, 2198.87, 1418.00, 237, 324,  57,      50,      71,      52,    320190.00,     26100.00,         0.00,
11/02/2011 14:12:01,  2112.13, 2198.87, 1422.50, 237, 324,  57,      51,      71,      52,    320260.00,     26100.00,         0.00,
11/02/2011 14:22:01,  2112.13, 2198.87, 1424.48, 237, 324,  57,      51,      71,      52,    320350.00,     26100.00,         0.00,
11/02/2011 14:32:01,  2112.13, 2198.87, 1428.70, 237, 324,  56,      50,      71,      52,    320430.00,     26100.00,         0.00,
11/02/2011 14:42:01,  2112.13, 2198.87, 1433.54, 237, 324,  56,      50,      71,      52,    320540.00,     26100.00,         0.00,
11/02/2011 14:52:01,  2112.13, 2198.87, 1446.44, 237, 324,  55,      51,      71,      52,    320640.00,     26200.00,         0.00,
11/02/2011 15:02:01,  2112.13, 2198.87, 1448.58, 237, 324,  55,      51,      71,      52,    320750.00,     26200.00,         0.00,
11/02/2011 15:12:01,  2112.13, 2198.87, 1486.81, 237, 324,  54,      51,      71,      52,    320870.00,     26200.00,         0.00,
11/02/2011 15:22:01,  2112.13, 2198.87, 1460.02, 237, 324,  55,      51,      71,      52,    320980.00,     26200.00,         0.00,
11/02/2011 15:32:02,  2112.13, 2198.87, 1452.90, 237, 324,  55,      51,      71,      52,    321080.00,     26200.00,         0.00,
11/02/2011 15:42:01,  2112.13, 2198.87, 1487.29, 237, 324,  54,      51,      71,      52,    321160.00,     26200.00,         0.00,
11/02/2011 15:52:01,  2101.86, 2304.73, 1462.73, 263, 314,  55,      50,      71,      52,    321240.00,     26200.00,         0.00,
11/02/2011 16:02:01,  2101.86, 2255.49, 1476.82, 263, 324,  54,      51,      71,      52,    321340.00,     26200.00,         0.00,
11/02/2011 16:12:01,  2101.86, 2235.48, 1480.06, 263, 326,  54,      51,      71,      52,    321420.00,     26200.00,         0.00,
11/02/2011 16:22:01,  2101.86, 2192.44, 1474.41, 263, 321,  54,      50,      71,      52,    321520.00,     26200.00,         0.00,
11/02/2011 16:32:01,  2101.86, 2192.44, 1480.32, 263, 321,  54,      51,      71,      52,    321590.00,     26200.00,         0.00,
11/02/2011 16:42:01,  2101.86, 2192.44, 1479.24, 263, 321,  54,      51,      71,      52,    321660.00,     26200.00,         0.00,
11/02/2011 16:52:01,  2101.86, 2192.44, 1481.59, 263, 321,  54,      51,      71,      52,    321740.00,     26200.00,         0.00,
11/02/2011 17:02:01,  2101.86, 2192.44, 1481.08, 263, 321,  54,      51,      71,      52,    321820.00,     26300.00,         0.00,
11/02/2011 17:12:01,  2101.86, 2192.44, 1484.81, 263, 321,  54,      51,      71,      52,    321900.00,     26300.00,         0.00,
11/02/2011 17:22:01,  2101.86, 2192.44, 1494.57, 263, 321,  54,      50,      71,      52,    321970.00,     26300.00,         0.00,
11/02/2011 17:32:01,  2101.86, 2192.44, 1493.66, 263, 321,  54,      51,      71,      52,    322040.00,     26300.00,         0.00,
11/02/2011 17:42:01,  2101.86, 2192.44, 1486.93, 263, 321,  54,      51,      71,      52,    322110.00,     26300.00,         0.00,
11/02/2011 17:52:01,  2101.86, 2192.44, 1486.68, 263, 321,  54,      50,      71,      52,    322190.00,     26300.00,         0.00,
11/02/2011 18:02:01,  2101.86, 2192.44, 1500.42, 263, 321,  53,      50,      71,      52,    322270.00,     26300.00,         0.00,
11/02/2011 18:12:01,  2101.86, 2192.44, 1500.29, 263, 321,  53,      50,      71,      52,    322350.00,     26300.00,         0.00,
11/02/2011 18:22:01,  2101.86, 2243.23, 1502.18, 263, 158,  53,      51,      71,      52,    322430.00,     26300.00,         0.00,
11/02/2011 18:32:01,  2101.86, 1937.73, 1496.00, 263, 300,  54,      51,      71,      52,    322510.00,     26300.00,         0.00,
11/02/2011 18:42:01,  2101.86, 1648.69, 1496.65, 263, 301,  53,      51,      71,      52,    322600.00,     26300.00,         0.00,
11/02/2011 18:52:01,  2101.86, 2197.21, 1496.86, 263, 295,  53,      51,      71,      52,    322680.00,     26300.00,         0.00,
11/02/2011 19:02:01,  2101.86, 2197.21, 1495.63, 263, 295,  54,      50,      71,      52,    322770.00,     26300.00,         0.00,
11/02/2011 19:12:01,  2101.86, 2197.21, 1486.81, 263, 295,  54,      51,      71,      52,    322840.00,     26300.00,         0.00,
11/02/2011 19:22:01,  2101.86, 2197.21, 1489.24, 263, 295,  54,      51,      71,      52,    322920.00,     26300.00,         0.00,
11/02/2011 19:32:01,  2101.86, 2197.21, 1495.97, 263, 295,  54,      51,      71,      52,    323010.00,     26300.00,         0.00,
11/02/2011 19:42:01,  2101.86, 2197.21, 1492.34, 263, 295,  54,      51,      71,      52,    323070.00,     26300.00,         0.00,
11/02/2011 19:52:01,  2101.86, 2197.21, 1491.20, 263, 295,  54,      51,      71,      52,    323140.00,     26300.00,         0.00,
11/02/2011 20:02:01,  2101.86, 2197.21, 1497.81, 263, 295,  53,      51,      71,      52,    323210.00,     26300.00,         0.00,
11/02/2011 20:12:01,  2101.86, 2197.21, 1489.44, 263, 295,  54,      50,      71,      52,    323290.00,     26300.00,         0.00,
11/02/2011 20:22:01,  2101.86, 2197.21, 1488.23, 263, 295,  54,      50,      71,      52,    323350.00,     26300.00,         0.00,
11/02/2011 20:32:01,  2101.86, 2197.21, 1492.37, 263, 295,  54,      50,      71,      52,    323410.00,     26300.00,         0.00,
11/02/2011 20:42:01,  2101.86, 2197.21, 1488.63, 263, 295,  54,      50,      71,      52,    323470.00,     26300.00,         0.00,
11/02/2011 20:52:01,  2101.86, 1149.92, 1494.70, 263, 292,  54,      50,      71,      52,    323540.00,     26300.00,         0.00,
11/02/2011 21:02:01,  2101.86, 1149.10, 1496.47, 263, 298,  53,      50,      71,      52,    323620.00,     26300.00,         0.00,
11/02/2011 21:12:01,  2101.86, 1109.16, 1512.80, 263, 300,  53,      50,      71,      52,    323690.00,     26400.00,         0.00,
11/02/2011 21:22:01,  2101.86, 1123.67, 1515.06, 263, 303,  53,      51,      71,      52,    323770.00,     26400.00,         0.00,
11/02/2011 21:32:01,  2101.86, 1166.92, 1513.17, 263, 306,  53,      51,      71,      52,    323850.00,     26400.00,         0.00,
11/02/2011 21:42:01,  2101.86, 2219.43, 1505.07, 263, 279,  53,      50,      71,      52,    323910.00,     26400.00,         0.00,
11/02/2011 21:52:01,  2101.86, 2196.31, 1501.34, 263, 286,  53,      50,      71,      52,    323990.00,     26400.00,         0.00,
11/02/2011 22:02:01,  2101.86, 2196.31, 1505.26, 263, 286,  53,      51,      71,      52,    324050.00,     26400.00,         0.00,
11/02/2011 22:12:01,  2101.86, 2196.31, 1500.45, 263, 286,  53,      50,      71,      52,    324110.00,     26400.00,         0.00,
11/02/2011 22:22:01,  2101.86, 2196.31, 1503.70, 263, 286,  53,      51,      71,      52,    324150.00,     26400.00,         0.00,
11/02/2011 22:32:01,  2101.86, 2196.31, 1498.59, 263, 286,  53,      50,      71,      52,    324220.00,     26400.00,         0.00,
11/02/2011 22:42:01,  2101.86, 2196.31, 1496.42, 263, 286,  53,      51,      71,      52,    324270.00,     26400.00,         0.00,
11/02/2011 22:52:01,  2101.86, 2196.31, 1504.57, 263, 286,  53,      51,      71,      52,    324330.00,     26400.00,         0.00,
11/02/2011 23:02:01,  2101.86, 2196.31, 1497.04, 263, 286,  53,      51,      71,      52,    324380.00,     26400.00,         0.00,
11/02/2011 23:12:01,  2101.86, 2196.31, 1496.08, 263, 286,  54,      50,      71,      52,    324430.00,     26400.00,         0.00,
11/02/2011 23:22:01,  2101.86, 2196.31, 1502.53, 263, 286,  53,      50,      71,      52,    324460.00,     26400.00,         0.00,
11/02/2011 23:32:01,  2101.86, 2196.31, 1498.25, 263, 286,  53,      50,      71,      52,    324520.00,     26400.00,         0.00,
11/02/2011 23:42:01,  2101.86, 2196.31, 1505.07, 263, 286,  53,      51,      71,      52,    324590.00,     26400.00,         0.00,
11/02/2011 23:52:01,  2101.86, 2236.91, 1506.45, 263, 289,  53,      51,      71,      51,    324680.00,     26400.00,         0.00,
11/03/2011 00:02:01,  2101.86, 2194.54, 1515.39, 263, 288,  53,      51,      71,      51,    324740.00,     26500.00,         0.00,
11/03/2011 00:12:01,  2101.86, 2194.54, 1505.74, 263, 288,  53,      50,      71,      52,    324790.00,     26500.00,         0.00,
11/03/2011 00:22:01,  2101.86, 2194.54, 1501.43, 263, 288,  53,      50,      71,      52,    324840.00,     26500.00,         0.00,
11/03/2011 00:32:01,  2101.86, 2194.54, 1505.16, 263, 288,  53,      50,      71,      52,    324900.00,     26500.00,         0.00,
11/03/2011 00:42:01,  2101.86, 2194.54, 1500.19, 263, 288,  53,      50,      71,      52,    324950.00,     26500.00,         0.00,
11/03/2011 00:52:01,  2101.86, 2194.54, 1502.39, 263, 288,  53,      50,      71,      52,    325000.00,     26500.00,         0.00,
11/03/2011 01:02:01,  2101.86, 2194.54, 1514.01, 263, 288,  53,      51,      71,      52,    325060.00,     26500.00,         0.00,
11/03/2011 01:12:01,  2101.86, 2194.54, 1507.08, 263, 288,  53,      50,      71,      52,    325110.00,     26500.00,         0.00,
11/03/2011 01:22:01,  2101.86, 2194.54, 1514.51, 263, 288,  53,      51,      71,      52,    325170.00,     26500.00,         0.00,
11/03/2011 01:32:01,  2101.86, 2194.54, 1522.88, 263, 288,  52,      50,      71,      52,    325230.00,     26500.00,         0.00,
11/03/2011 01:42:01,  2101.86, 2194.54, 1509.32, 263, 288,  53,      51,      71,      52,    325280.00,     26500.00,         0.00,
11/03/2011 01:52:01,  2101.86, 2194.54, 1506.78, 263, 288,  53,      51,      71,      52,    325340.00,     26500.00,         0.00,
11/03/2011 02:02:01,  2101.86, 1124.60, 1506.52, 263, 295,  53,      51,      71,      52,    325390.00,     26500.00,         0.00,
11/03/2011 02:12:01,  2101.86, 1145.74, 1502.78, 263, 302,  53,      50,      71,      52,    325470.00,     26500.00,         0.00,
11/03/2011 02:22:01,  2101.86, 2194.86, 1498.58, 263, 294,  53,      50,      71,      52,    325530.00,     26500.00,         0.00,
11/03/2011 02:32:01,  2101.86, 2194.86, 1497.26, 263, 294,  53,      51,      71,      52,    325580.00,     26500.00,         0.00,
11/03/2011 02:42:01,  2078.75, 2194.86, 1503.16, 248, 294,  53,      51,      71,      52,    325640.00,     26500.00,         0.00,
11/03/2011 02:52:01,  2078.75, 2194.86, 1511.69, 248, 294,  53,      51,      71,      51,    325690.00,     26500.00,         0.00,
11/03/2011 03:02:01,  2078.75, 2194.86, 1517.84, 248, 294,  53,      51,      71,      51,    325750.00,     26500.00,         0.00,
11/03/2011 03:12:01,  2078.75, 2194.86, 1515.38, 248, 294,  53,      51,      71,      51,    325800.00,     26500.00,         0.00,
11/03/2011 03:22:01,  2078.75, 2194.86, 1490.17, 248, 294,  54,      50,      71,      51,    325870.00,     26500.00,         0.00,
11/03/2011 03:32:01,  2078.75, 2194.86, 1496.28, 248, 294,  54,      51,      71,      52,    325940.00,     26500.00,         0.00,
11/03/2011 03:42:01,  2078.75, 2194.86, 1509.46, 248, 294,  53,      51,      71,      52,    326030.00,     26500.00,         0.00,
11/03/2011 03:52:01,  2078.75, 2194.86, 1494.47, 248, 294,  54,      50,      71,      52,    326140.00,     26500.00,         0.00,
11/03/2011 04:02:01,  2078.75, 2194.86, 1489.01, 248, 294,  54,      50,      71,      52,    326250.00,     26500.00,         0.00,
11/03/2011 04:12:01,  2078.75, 2194.86, 1480.90, 248, 294,  54,      50,      71,      52,    326360.00,     26500.00,         0.00,
11/03/2011 04:22:01,  2078.75, 1173.32, 1482.79, 248, 323,  54,      50,      71,      52,    326480.00,     26500.00,         0.00,
11/03/2011 04:32:01,  2078.75, 1212.65, 1483.61, 248, 325,  54,      50,      71,      52,    326610.00,     26500.00,         0.00,
11/03/2011 04:42:01,  2078.75, 1181.90, 1491.19, 248, 324,  54,      50,      71,      52,    326750.00,     26500.00,         0.00,
11/03/2011 04:52:01,  2078.75, 2198.48, 1490.82, 248, 314,  54,      51,      71,      52,    326880.00,     26500.00,         0.00,
11/03/2011 05:02:01,  2078.75, 2198.48, 1498.20, 248, 314,  53,      51,      71,      52,    327010.00,     26600.00,         0.00,
11/03/2011 05:12:01,  2078.75, 2198.48, 1511.94, 248, 314,  53,      50,      71,      52,    327140.00,     26600.00,         0.00,
11/03/2011 05:22:01,  2078.75, 2198.48, 1480.38, 248, 314,  54,      50,      71,      52,    327280.00,     26600.00,         0.00,
11/03/2011 05:32:01,  2078.75, 2198.48, 1489.63, 248, 314,  54,      50,      71,      52,    327410.00,     26600.00,         0.00,
11/03/2011 05:42:01,  2078.75, 2198.48, 1490.20, 248, 314,  54,      50,      71,      52,    327550.00,     26600.00,         0.00,
11/03/2011 05:52:01,  2078.75, 2198.48, 1488.92, 248, 314,  54,      50,      71,      52,    327680.00,     26600.00,         0.00,
11/03/2011 06:02:01,  2078.75, 2198.48, 1507.97, 248, 314,  53,      51,      71,      52,    327820.00,     26600.00,         0.00,
11/03/2011 06:12:01,  2078.75, 2198.48, 1496.04, 248, 314,  53,      50,      71,      52,    327940.00,     26600.00,         0.00,
11/03/2011 06:22:01,  2078.75, 2198.48, 1483.18, 248, 314,  54,      50,      71,      52,    328070.00,     26600.00,         0.00,
11/03/2011 06:32:01,  2078.75, 2198.48, 1477.50, 248, 314,  54,      50,      71,      52,    328200.00,     26600.00,         0.00,
11/03/2011 06:42:01,  2078.75, 2198.48, 1485.94, 248, 314,  54,      50,      71,      52,    328320.00,     26600.00,         0.00,
11/03/2011 06:52:01,  2078.75, 2248.05, 1488.20, 248, 322,  54,      50,      71,      52,    328460.00,     26600.00,         0.00,
11/03/2011 07:02:01,  2078.75, 2229.80, 1487.36, 248, 324,  54,      50,      71,      52,    328610.00,     26600.00,         0.00,
11/03/2011 07:12:01,  2078.75, 2235.07, 1495.19, 248, 324,  53,      50,      71,      52,    328750.00,     26600.00,         0.00,
11/03/2011 07:22:01,  2078.75, 2226.75, 1496.92, 248, 324,  53,      50,      71,      52,    328900.00,     26600.00,         0.00,
11/03/2011 07:32:01,  2078.75, 2228.78, 1492.88, 248, 324,  54,      50,      71,      52,    329070.00,     26600.00,         0.00,
11/03/2011 07:42:01,  2078.75, 2223.03, 1477.26, 248, 324,  54,      50,      71,      52,    329220.00,     26600.00,         0.00,
11/03/2011 07:52:01,  2078.75, 2208.44, 1472.37, 248, 324,  55,      50,      71,      52,    329360.00,     26600.00,         0.00,
11/03/2011 08:02:01,  2078.75, 2197.51, 1482.79, 248, 314,  54,      50,      71,      52,    329490.00,     26700.00,         0.00,
11/03/2011 08:12:01,  2078.75, 2197.51, 1484.52, 248, 314,  54,      50,      71,      52,    329620.00,     26700.00,         0.00,
